Cell,SampleTemp,total thick,l1,l2,l3,l4,l5,l6,l7,l8
16,21.42806,2.998,0.192974686,0.847844491,3.143230259,1.2273908,0.64766263,0.628543815,0.769086612,1.137410305
16,21.424218,2.998,0.19301649,0.847860883,3.152302733,1.227450585,0.647675316,0.628504862,0.769108272,1.137292692
16,21.420165,2.998,0.19311704,0.84793615,3.14255331,1.227472594,0.647711536,0.628566485,0.769219664,1.137610405
16,21.417243,2.998,0.193072059,0.8478853,3.146894527,1.227501795,0.647708068,0.628598303,0.769137175,1.137847032
16,21.413911,2.998,0.193190804,0.847957608,3.145377979,1.22765337,0.647808811,0.628691329,0.769196167,1.137752555
16,21.410829,2.998,0.193236547,0.84803966,3.144966963,1.227668499,0.647811878,0.628628943,0.769097541,1.137530551
16,21.407284,2.998,0.193005545,0.847756221,3.149931558,1.227678222,0.647770129,0.628652561,0.769140602,1.137588384
16,21.40487,2.998,0.193058211,0.847779061,3.150700013,1.227616075,0.647785751,0.628638978,0.769059821,1.137418612
16,21.40176,2.998,0.193191452,0.847903502,3.147700173,1.227649266,0.647794197,0.628656205,0.769092731,1.137464982
16,21.398776,2.998,0.193151964,0.847957384,3.147884089,1.227647294,0.647802754,0.628699405,0.769150322,1.137353544
16,21.39511,2.998,0.19316367,0.847943247,3.135733872,1.227661101,0.647776681,0.628696806,0.769076128,1.137316962
16,21.393941,2.998,0.193085484,0.847790457,3.142469662,1.227635241,0.647791179,0.628687323,0.769015848,1.137379977
16,21.391638,2.998,0.192971497,0.847778667,3.146209281,1.227719871,0.647824173,0.628688675,0.769045469,1.137468423
16,21.389312,2.998,0.193092545,0.847801451,3.141387194,1.227733777,0.647781519,0.628616255,0.769169227,1.137430269
16,21.388307,2.998,0.193073687,0.847742419,3.14421877,1.227724697,0.647787306,0.628668278,0.769052598,1.137636917
16,21.387091,2.998,0.193126778,0.84777227,3.143377572,1.227750259,0.64780274,0.628669014,0.76899879,1.137633731
16,21.38513,2.998,0.192950195,0.847662453,3.138954695,1.22777223,0.647833019,0.628690344,0.769009945,1.137413596
16,21.383392,2.998,0.192989437,0.847665106,3.139809011,1.22778848,0.647849631,0.628693211,0.769050236,1.13745015
16,21.382865,2.998,0.192925929,0.847594286,3.149656106,1.227825477,0.647822736,0.628685937,0.768722351,1.137292066
16,21.383096,2.998,0.192832786,0.847503559,3.141418012,1.227826855,0.647838455,0.628681728,0.768596054,1.137197495
17,21.547569,2.998,0.193383389,0.848440507,3.142524191,1.227022431,0.647723502,0.628513987,0.769273201,1.139263802
17,21.535882,2.998,0.193263424,0.848466055,3.151601836,1.227252922,0.647760952,0.628454588,0.769233011,1.138304216
17,21.525014,2.998,0.193315869,0.848487755,3.138229337,1.227199445,0.647806293,0.628501289,0.769218951,1.138546846
17,21.516294,2.998,0.193338907,0.848465318,3.141930933,1.22755046,0.647829814,0.628534007,0.76933867,1.138762104
17,21.507408,2.998,0.19337482,0.848482247,3.153175579,1.227222052,0.647845539,0.628578172,0.769296691,1.138378082
17,21.500178,2.998,0.193554088,0.848623878,3.148917625,1.22751029,0.647985226,0.628711038,0.769475579,1.138759697
17,21.49291,2.998,0.193440554,0.84855156,3.147802227,1.227525541,0.647943851,0.628700237,0.769348661,1.138573468
17,21.487873,2.998,0.193354895,0.848414609,3.14391766,1.227500073,0.647945608,0.628675283,0.769246699,1.138653617
17,21.482625,2.998,0.193467264,0.848469541,3.13685429,1.227723759,0.647927475,0.628710267,0.769350285,1.138387456
17,21.478197,2.998,0.193427564,0.848481694,3.147249592,1.227441233,0.647979351,0.62873783,0.769238523,1.138813146
17,21.473149,2.998,0.193404393,0.848525972,0,1.227822546,0.647981005,0.628722106,0.769293384,1.138121761
17,21.469472,2.998,0.193439921,0.848342401,3.151109317,1.227725235,0.648011149,0.628698927,0.76933176,1.138097128
17,21.466921,2.998,0.193497908,0.848399296,3.153056641,1.227666275,0.648052971,0.628772093,0.76932287,1.138003897
17,21.463705,2.998,0.193406668,0.848469436,3.148003738,1.227730093,0.648015343,0.62876767,0.769284859,1.13823073
17,21.460492,2.998,0.193410125,0.848225218,3.139676896,1.227855817,0.648011584,0.628791993,0.769231927,1.13830362
17,21.457978,2.998,0.193326305,0.848149611,3.146161838,1.227647212,0.648015245,0.62878155,0.768885387,1.138216574
17,21.456515,2.998,0.19331026,0.84817266,3.147038529,1.227792758,0.648041234,0.628753048,0.768310434,1.138393563
17,21.451593,2.998,0.19331529,0.848079981,3.138187989,1.228034938,0.648008212,0.628790842,0.768745109,1.138241174
17,21.448692,2.998,0.193413632,0.848223438,3.134292726,1.228049703,0.648079722,0.62879941,0.769133024,1.13786444
17,21.44694,2.998,0.193480262,0.848394966,3.150063134,1.227827986,0.648057169,0.628817835,0.769533713,1.13796629
17,21.446604,2.998,0.193535073,0.848246415,3.154938435,1.227774654,0.648077239,0.628836952,0.769864468,1.138239668
17,21.446578,2.998,0.193488058,0.848189024,3.135269096,1.227943571,0.648079917,0.628887318,0.769827305,1.138433494
17,21.447837,2.998,0.193487441,0.848163591,3.138982237,1.227950586,0.648094598,0.6288909,0.769955881,1.138387787
17,21.447015,2.998,0.193554764,0.848356177,3.137288578,1.22784838,0.648088789,0.628894034,0.769819713,1.138338092
17,21.445231,2.998,0.193431528,0.848218936,3.151371267,1.22785199,0.648101312,0.628873534,0.769657198,1.137858188
17,21.443187,2.998,0.193508924,0.84826067,3.14485687,1.227853239,0.648113715,0.628864165,0.769519047,1.13825705
17,21.441611,2.998,0.193572301,0.848233153,3.149390611,1.227946661,0.648119659,0.628955357,0.769524624,1.137917807
17,21.438761,2.998,0.193433614,0.84812002,3.146525004,1.227607282,0.648083317,0.628925459,0.769399737,1.138318401
17,21.437667,2.998,0.19346072,0.848297472,3.143212644,1.228080298,0.648122607,0.628947465,0.769443125,1.138287723
17,21.43709,2.998,0.193457341,0.848267898,3.136183252,1.227920712,0.648159242,0.628945279,0.769382566,1.137924472
17,21.436325,2.998,0.193480399,0.848158756,3.14103471,1.227656666,0.648150316,0.628927775,0.769340998,1.138248984
17,21.435779,2.998,0.19340295,0.848135176,3.151753638,1.227946537,0.648146662,0.628910418,0.769374107,1.138268059
17,21.435164,2.998,0.193397954,0.848243646,3.137302777,1.228085406,0.648150092,0.628918104,0.769381951,1.138015886
17,21.434804,2.998,0.193489164,0.848295287,3.146718357,1.228018533,0.648165349,0.628931566,0.76924438,1.138173607
17,21.433902,2.998,0.19340924,0.848037741,3.15166514,1.228104489,0.6481516,0.628924079,0.769314768,1.138246981
18,21.509462,2.998,0.193222815,0.848576262,3.146862166,1.22760539,0.647713739,0.628542575,0.769369601,1.138803528
18,21.504642,2.998,0.193234724,0.848652682,3.158293881,1.227689534,0.647810172,0.628589306,0.769445602,1.138092606
18,21.499634,2.998,0.193147935,0.848640862,3.135358008,1.227697768,0.647835867,0.628647536,0.769420932,1.138445177
18,21.493023,2.998,0.193257344,0.84849476,3.150889498,1.227761583,0.647815666,0.628601821,0.769459787,1.138425685
18,21.488375,2.998,0.193321705,0.848744203,3.145966125,1.227767942,0.647881604,0.628665116,0.76933187,1.138477321
18,21.482795,2.998,0.193293381,0.848673793,0,1.227837167,0.64792765,0.628690163,0.769323501,1.138351674
18,21.479551,2.998,0.193183016,0.848579238,3.138636561,1.227867672,0.64790834,0.628694337,0.76915094,1.1381766
18,21.476005,2.998,0.19333113,0.848607909,3.139090923,1.227912217,0.647946924,0.628735484,0.769416208,1.138283604
18,21.471741,2.998,0.193291802,0.848611355,3.1446813,1.227966804,0.647972376,0.628711586,0.769470706,1.138250565
18,21.4701,2.998,0.193295356,0.848622206,3.137587516,1.227960021,0.647967945,0.628791221,0.769434562,1.138381084
18,21.467545,2.998,0.193154567,0.84844871,3.143558704,1.227978912,0.647988032,0.628768934,0.769414447,1.138295344
18,21.465135,2.998,0.193347202,0.848551374,3.155255223,1.228021252,0.647995672,0.628753431,0.769431844,1.138285515
18,21.462094,2.998,0.193295119,0.848575213,3.143858126,1.227998601,0.647998242,0.628806717,0.769475386,1.13832227
18,21.459571,2.998,0.193254626,0.848441342,3.155701549,1.228069757,0.64802834,0.628831488,0.769427778,1.138211471
18,21.457544,2.998,0.193255116,0.84847944,3.13866334,1.228100664,0.64803211,0.628806902,0.768935463,1.138245639
18,21.456106,2.998,0.193216419,0.848486261,3.145144594,1.228109633,0.648014401,0.628847005,0.768837855,1.13807018
18,21.452289,2.998,0.193192513,0.848389866,3.154921694,1.228162202,0.648045425,0.628808905,0.768701586,1.138125051
18,21.447592,2.998,0.193233162,0.848262486,3.160164495,1.228202286,0.648020112,0.628831669,0.769237796,1.138052325
18,21.445654,2.998,0.193343909,0.848436991,3.148113013,1.228210586,0.648056288,0.628862481,0.769891322,1.138269812
18,21.446279,2.998,0.193373805,0.848435313,3.143231334,1.228210983,0.648086539,0.628885525,0.769801249,1.138136389
18,21.447324,2.998,0.193291721,0.848324689,3.142255005,1.228195246,0.648075319,0.628891287,0.769821174,1.138111562
18,21.447273,2.998,0.193371368,0.848435286,3.144384845,1.228225234,0.648097014,0.628909678,0.7699603,1.138167711
18,21.44521,2.998,0.193437586,0.848429465,3.135710838,1.228287502,0.648149048,0.628944659,0.769676276,1.138200774
18,21.442714,2.998,0.193319169,0.848408493,3.138564684,1.228299567,0.648093205,0.628940107,0.769561477,1.138390944
18,21.441886,2.998,0.193340661,0.848363675,3.140014291,1.228250294,0.648102028,0.628953105,0.769603354,1.137980684
18,21.439693,2.998,0.1933254,0.848526128,3.132248658,1.228300629,0.648129989,0.628946788,0.769451202,1.138445397
18,21.437404,2.998,0.193322031,0.848347736,3.142624663,1.228291354,0.648172665,0.628947374,0.769467158,1.138283744
18,21.437238,2.998,0.193279602,0.848394463,3.144008569,1.228318211,0.648144887,0.628941119,0.769459336,1.138042116
18,21.436149,2.998,0.193324204,0.848365206,3.137527595,1.228356964,0.648153632,0.628988633,0.769450289,1.138057689
18,21.436406,2.998,0.193376387,0.848367182,3.137170365,1.228387556,0.648138955,0.628986419,0.769432136,1.13814365
18,21.435892,2.998,0.193230138,0.848277966,3.148046142,1.228322586,0.648145126,0.628953844,0.769468461,1.138085981
18,21.43635,2.998,0.19338801,0.848426297,3.146586798,1.228390923,0.648173757,0.628943254,0.76957907,1.137949605
18,21.436089,2.998,0.193279467,0.84826988,0,1.228383793,0.648138934,0.628939791,0.769539793,1.137989237
18,21.435325,2.998,0.193296002,0.848296963,3.146079645,1.228394988,0.648161774,0.62892911,0.769587388,1.138326969
18,21.435244,2.998,0.193330527,0.848350925,3.142813167,1.2284293,0.648147033,0.628961636,0.769569975,1.138168004
19,21.491243,2.999,0.193058659,0.84801357,3.145471961,1.22710812,0.64748036,0.628321012,0.768997621,1.138013543
19,21.486021,2.999,0.19312342,0.848088996,3.144040776,1.227177381,0.647539356,0.628302868,0.769089921,1.137748044
19,21.480727,2.999,0.193079623,0.848007783,3.142592136,1.22718415,0.647579785,0.628386763,0.76904906,1.137717334
19,21.476289,2.999,0.193218637,0.848150585,3.149153972,1.227274064,0.647660377,0.628437479,0.769232827,1.138092977
19,21.47152,2.999,0.193456133,0.848340272,3.142625072,1.22750723,0.647895955,0.628721652,0.769385159,1.137808341
19,21.466661,2.999,0.193452969,0.848368651,3.152858365,1.22751043,0.647869481,0.628678171,0.769399826,1.137975141
19,21.462056,2.999,0.193817491,0.848631258,3.140851662,1.227886025,0.648269515,0.629068261,0.769693862,1.138274475
19,21.457907,2.999,0.193577116,0.848416342,3.138537056,1.227723357,0.6479879,0.628847354,0.769436666,1.138138044
19,21.453747,2.999,0.193339755,0.848215866,3.143274664,1.227571735,0.647861959,0.628676857,0.769242891,1.138005655
19,21.449772,2.999,0.193555618,0.848418438,3.137131916,1.227630516,0.648033463,0.628845034,0.769384601,1.13819903
19,21.446406,2.999,0.193817834,0.848673985,3.131275519,1.228028846,0.64828034,0.629137979,0.769599658,1.138177822
19,21.443131,2.999,0.193578044,0.848385217,3.139138398,1.227805337,0.648009416,0.628871026,0.769322496,1.138003729
19,21.439598,2.999,0.193502451,0.848276891,3.135163892,1.227746137,0.647999494,0.628836727,0.769270325,1.138206825
19,21.437247,2.999,0.193343716,0.848123478,3.140936584,1.227608801,0.647883706,0.628705962,0.76923197,1.137828679
19,21.43506,2.999,0.193445415,0.848176383,3.142046646,1.227760893,0.647987243,0.628863845,0.769302618,1.137895602
19,21.43237,2.999,0.193246047,0.847994023,3.142328189,1.227640838,0.647869281,0.62869999,0.769111482,1.13772046
19,21.430289,2.999,0.19347626,0.848180317,3.147168112,1.227830178,0.647964349,0.628804795,0.769233566,1.1376638
19,21.428046,2.999,0.193555042,0.848334606,3.144367912,1.227900384,0.648119432,0.628970134,0.769296265,1.137893856
19,21.425953,2.999,0.193700696,0.848417407,3.135510314,1.228087591,0.648224496,0.629057719,0.769405603,1.137976053
19,21.424264,2.999,0.193608556,0.848328283,3.143875423,1.228022076,0.648179555,0.629048871,0.769305071,1.137782444
19,21.423128,2.999,0.193505437,0.848228009,3.14633857,1.228071083,0.648191111,0.629024434,0.768838904,1.137776753
19,21.424002,2.999,0.193301152,0.847966966,3.138050881,1.227925475,0.64801401,0.62885258,0.768505929,1.137360205
19,21.42335,2.999,0.193185152,0.847806422,3.141167615,1.227791906,0.647889099,0.628711117,0.768462923,1.137384865
19,21.419551,2.999,0.193247074,0.847823254,3.14227901,1.227723925,0.647872116,0.628717079,0.768903874,1.137574825
19,21.41877,2.999,0.193265312,0.84784412,3.140992418,1.227764798,0.647900538,0.628724955,0.769302731,1.137641782
19,21.419999,2.999,0.193278708,0.847822038,3.13876703,1.227750502,0.647897304,0.628705342,0.769484236,1.137540082
19,21.423292,2.999,0.19332111,0.847924076,3.130996269,1.227783228,0.647874668,0.628776032,0.769419463,1.137674336
19,21.422655,2.999,0.193359308,0.847957837,3.143496226,1.227781983,0.6479173,0.628790115,0.76945241,1.137519523
19,21.421437,2.999,0.193627651,0.848084412,0,1.227990082,0.648084365,0.628962255,0.769688908,1.137864071
19,21.419768,2.999,0.193702961,0.848245497,3.131174887,1.228123301,0.648225512,0.629070439,0.76966732,1.13793453
19,21.418174,2.999,0.193432543,0.847995225,3.143664027,1.227938638,0.648073194,0.628899721,0.769384997,1.137820599
19,21.416968,2.999,0.193594885,0.848223171,3.148439511,1.228055454,0.6481675,0.629067945,0.76944301,1.137980702
19,21.416184,2.999,0.194104636,0.848714552,3.150947559,1.228612287,0.648653714,0.629532453,0.769954824,1.138327252
19,21.415366,2.999,0.193665391,0.848194406,3.146555261,1.228199704,0.648255554,0.629124648,0.769424029,1.13790283
19,21.415471,2.999,0.193307267,0.847903114,3.134270055,1.227884785,0.647983844,0.628844647,0.769159778,1.137716741
20,21.399375,2.998,0.193584873,0.848015263,3.137785584,1.228202197,0.64820365,0.628929651,0.769503072,1.137961974
20,21.39671,2.998,0.193585913,0.848092035,3.145382264,1.228310068,0.648278363,0.628999159,0.769602544,1.137638624
20,21.394199,2.998,0.193561953,0.848031132,3.148560254,1.228353883,0.648286497,0.629015786,0.769548138,1.137873999
20,21.392187,2.998,0.193665347,0.848195949,3.140336018,1.228362777,0.648352645,0.629119175,0.769752599,1.137715843
20,21.38976,2.998,0.193739847,0.848218462,0,1.228423816,0.648377408,0.629141788,0.769723137,1.137889755
20,21.386543,2.998,0.193999943,0.848522311,3.160544428,1.228827272,0.648768448,0.62953242,0.770061256,1.138213446
20,21.384008,2.998,0.193703619,0.84824739,0,1.228500355,0.648434577,0.629164739,0.769700176,1.137883988
20,21.381372,2.998,0.193751682,0.848225764,3.142138162,1.228572513,0.648486561,0.629266593,0.769581665,1.137823072
20,21.379645,2.998,0.193818832,0.848309743,3.146064806,1.228674375,0.648565785,0.629356239,0.769803016,1.138055097
20,21.378932,2.998,0.193735401,0.848241895,3.153691774,1.22873484,0.648600783,0.629356637,0.769732737,1.137854732
20,21.376895,2.998,0.193815667,0.848210354,3.150655083,1.228672377,0.648585051,0.629323737,0.769774036,1.137662845
20,21.37551,2.998,0.193932343,0.848228798,3.149537211,1.228582534,0.648491522,0.62931297,0.769760742,1.138741277
20,21.373963,2.998,0.193723933,0.848116454,3.15098181,1.228616344,0.648466728,0.62924178,0.769690211,1.137768068
20,21.37371,2.998,0.193737425,0.848149267,3.136538315,1.228637756,0.648510464,0.629278986,0.769685955,1.137850343
20,21.373336,2.998,0.19372582,0.848096844,0,1.228630637,0.648471443,0.629267025,0.769620601,1.1378747
20,21.372494,2.998,0.193799944,0.848158876,3.137439152,1.228638044,0.648499594,0.629295083,0.769788607,1.138226321
20,21.371723,2.998,0.193814805,0.84817428,3.141226001,1.228679076,0.648484752,0.629268407,0.769718761,1.137840082
20,21.371777,2.998,0.193652848,0.848025183,3.139092892,1.228657455,0.648494644,0.629305237,0.769656033,1.137742411
20,21.371754,2.998,0.193596034,0.848056193,3.151344033,1.228649523,0.648468588,0.629249557,0.769587239,1.137708863
20,21.372505,2.998,0.193670162,0.848105173,3.149170045,1.228690526,0.648494981,0.629294367,0.769650399,1.13773624
20,21.37202,2.998,0.193654414,0.848056771,3.137560278,1.228699878,0.648504851,0.629262373,0.769675597,1.137562178
20,21.373709,2.998,0.193581093,0.847877106,3.143542476,1.22869671,0.648461629,0.629249343,0.769623347,1.138262087
20,21.375555,2.998,0.193646896,0.847813824,3.142403973,1.228714134,0.648472294,0.629238368,0.769633682,1.137739996
20,21.374554,2.998,0.193513823,0.847844527,0,1.228702098,0.648458446,0.62919436,0.769558267,1.137459923
20,21.373952,2.998,0.193518398,0.847841901,3.147363899,1.228712504,0.648450539,0.629259828,0.769306038,1.137482472
20,21.373799,2.998,0.193802954,0.848024933,3.139519434,1.228673094,0.648541418,0.629277192,0.769813856,1.137658213
20,21.37478,2.998,0.19373533,0.848016864,3.146263595,1.228708636,0.64852038,0.629278615,0.769782114,1.1376567
20,21.376244,2.998,0.193723024,0.84807912,3.145975424,1.228692677,0.648547551,0.629292901,0.769795116,1.137956036
20,21.377929,2.998,0.193818559,0.848116364,3.141933824,1.228742412,0.648554248,0.629351277,0.769778539,1.137787054
20,21.381281,2.998,0.193829921,0.848150704,3.135532769,1.228726814,0.648618524,0.629376852,0.769823343,1.137850484
20,21.381722,2.998,0.193804949,0.848199794,3.146615048,1.228772761,0.648595022,0.629358944,0.7697712,1.13791681
20,21.38236,2.998,0.193762297,0.848086811,3.142838128,1.228735053,0.64854976,0.629341264,0.76976267,1.137816405
20,21.382176,2.998,0.193705713,0.848122526,3.149185603,1.228726527,0.648516862,0.629291879,0.769756214,1.137635336
20,21.382902,2.998,0.193660074,0.848061343,3.149479721,1.228715638,0.648494368,0.629260092,0.769663926,1.137931885
20,21.383216,2.998,0.193738269,0.848131766,3.142583187,1.22865864,0.648524176,0.629307369,0.769752449,1.137581505
21,21.570823,2.998,0.193124107,0.848327687,3.143866055,1.226263412,0.647120639,0.627907331,0.768764112,1.138171782
21,21.561772,2.998,0.193116885,0.848370612,3.142418958,1.226396197,0.647204209,0.628020637,0.768837148,1.137841613
21,21.553553,2.998,0.193409651,0.8486732,3.140599891,1.226735131,0.647556718,0.628278372,0.769132777,1.137954101
21,21.545236,2.998,0.193408159,0.848557548,3.135332429,1.226761395,0.647532036,0.628324906,0.7690551,1.13807126
21,21.537538,2.998,0.193455671,0.848594612,3.140286577,1.226847287,0.647641757,0.628393651,0.769066983,1.138029931
21,21.528778,2.998,0.193499346,0.848623922,3.135799047,1.226936937,0.647630532,0.62841789,0.769118693,1.13806151
21,21.522295,2.998,0.193453735,0.848666047,3.145993257,1.226964929,0.647736211,0.628521475,0.769168755,1.138209512
21,21.516268,2.998,0.193247993,0.848418382,3.143005152,1.226923355,0.64760994,0.628352633,0.769102578,1.137998655
21,21.50927,2.998,0.193135731,0.848292601,3.149086756,1.226801161,0.64748702,0.628304727,0.768992457,1.137865546
21,21.503182,2.998,0.193158125,0.848218014,3.145861448,1.226784439,0.64746906,0.628267787,0.76894474,1.138056596
21,21.497383,2.998,0.193252514,0.848241527,3.141821664,1.227002264,0.647570419,0.628369773,0.769044628,1.137733499
21,21.49294,2.998,0.1933674,0.848322618,3.146325123,1.227003537,0.647654481,0.628467417,0.769015706,1.137963636
21,21.4868,2.998,0.193178732,0.848130324,3.148366524,1.226958392,0.647505024,0.628337871,0.768938451,1.137701244
21,21.482706,2.998,0.193176041,0.848129688,3.136050302,1.226888904,0.647477639,0.628315889,0.768910312,1.13762073
21,21.477762,2.998,0.193101049,0.848041637,3.144421581,1.226940373,0.64746638,0.628285523,0.768867992,1.13739874
21,21.474091,2.998,0.193104783,0.847984893,3.141530229,1.226989286,0.647490681,0.628304143,0.768871559,1.137612465
21,21.470575,2.998,0.193155515,0.84802467,3.149068655,1.227066302,0.647531371,0.628328873,0.768829503,1.137537408
21,21.467128,2.998,0.193203937,0.848089632,0,1.227133952,0.647584469,0.628438824,0.768974376,1.137604863
21,21.463545,2.998,0.193238606,0.84807118,3.13845872,1.227214085,0.647646666,0.628496232,0.769033969,1.137596704
21,21.460593,2.998,0.193275432,0.848066703,3.141010441,1.227290801,0.647671139,0.628485072,0.769068488,1.137610539
21,21.457613,2.998,0.193244172,0.847971966,0,1.227255968,0.647686442,0.628481179,0.769092987,1.137472538
21,21.454212,2.998,0.19321483,0.847967221,3.141019109,1.227264164,0.647662754,0.628481716,0.768847199,1.13765691
21,21.452096,2.998,0.193132743,0.847909681,3.139998699,1.2272026,0.647628211,0.628413756,0.768912404,1.137245079
21,21.447437,2.998,0.193159007,0.84790086,3.140953108,1.227284414,0.647585792,0.628443159,0.768811086,1.137593542
21,21.444755,2.998,0.19317308,0.847859973,3.141980658,1.227274535,0.647617158,0.628418727,0.768841484,1.137632562
21,21.445322,2.998,0.193166732,0.84787963,3.14199838,1.227328248,0.6476556,0.628484875,0.768911295,1.137458332
21,21.44308,2.998,0.193260095,0.847975679,3.145111275,1.227381142,0.647692118,0.628553803,0.768944621,1.137472557
21,21.441883,2.998,0.193197212,0.847901224,3.135881908,1.227439891,0.647721131,0.628572775,0.768961465,1.137434195
21,21.439251,2.998,0.193168972,0.847806214,3.145495093,1.227383883,0.647669616,0.628543995,0.768913653,1.137438214
21,21.436739,2.998,0.193056501,0.847752192,3.140993715,1.227414662,0.647690612,0.6285044,0.768784251,1.137439307
21,21.435109,2.998,0.193170298,0.847744397,3.138052188,1.227389004,0.647673258,0.628527684,0.76882812,1.137253585
21,21.433231,2.998,0.193103713,0.847790185,3.130836253,1.227381077,0.64765723,0.628494361,0.768905746,1.137394919
21,21.432115,2.998,0.193050063,0.84765959,3.133563098,1.227398226,0.647644763,0.628502822,0.768829898,1.137141281
21,21.430748,2.998,0.193145496,0.847680453,3.140236134,1.227454471,0.647665185,0.628491107,0.768885142,1.137305275
21,21.430704,2.998,0.193138942,0.847795973,3.143685111,1.227408381,0.647689248,0.628486007,0.768953218,1.137368663
22,21.550973,2.998,0.194249091,0.849461028,3.154239202,1.227619463,0.648462725,0.629243716,0.770039316,1.138948419
22,21.544433,2.998,0.194266854,0.849523985,3.14263976,1.227696684,0.648586879,0.629330602,0.770076539,1.139064512
22,21.5353,2.998,0.194218205,0.849458196,3.154266686,1.227673059,0.64857858,0.629297782,0.769979741,1.139000649
22,21.528618,2.998,0.194257712,0.849410004,3.145657368,1.227765843,0.648584054,0.629327008,0.77002433,1.138713506
22,21.523626,2.998,0.194295435,0.849507103,3.138077016,1.227813346,0.648635695,0.629403394,0.770021121,1.139029926
22,21.517501,2.998,0.194360651,0.849491236,3.149605104,1.227844182,0.648676174,0.62945638,0.770175907,1.138772008
22,21.512011,2.998,0.194314246,0.849403068,3.144858086,1.227890614,0.648673804,0.629444778,0.770073363,1.138580053
22,21.507658,2.998,0.194375923,0.849436354,3.147619775,1.227926345,0.648730634,0.629493165,0.770200657,1.139153873
22,21.502483,2.998,0.194338082,0.849381474,3.14512075,1.227981712,0.648724538,0.629471301,0.769981065,1.13881944
22,21.497437,2.998,0.194369641,0.849411929,3.13712317,1.227986595,0.648756187,0.629483632,0.770174946,1.138893196
22,21.492582,2.998,0.194358371,0.849376089,3.135295103,1.228062973,0.6487929,0.629599341,0.770117879,1.139051883
22,21.489304,2.998,0.194360082,0.849408378,3.143059795,1.228106179,0.648788702,0.629584924,0.770172026,1.138524785
22,21.485159,2.998,0.19439868,0.849402426,3.144392,1.228159378,0.648816775,0.629627873,0.770232335,1.13871688
22,21.481306,2.998,0.194410466,0.849372921,3.137081217,1.228189449,0.648858493,0.629670028,0.770193091,1.138929707
22,21.476742,2.998,0.194523846,0.849343747,3.144672281,1.228246114,0.648798851,0.629568017,0.770202266,1.138963565
22,21.474229,2.998,0.194485996,0.849359805,3.141110264,1.228243185,0.648866217,0.629664132,0.77012972,1.138398957
22,21.470807,2.998,0.194439501,0.849298059,3.13331195,1.228314968,0.648906257,0.629692882,0.770222142,1.138296243
22,21.466902,2.998,0.194435619,0.849285686,3.142832023,1.228377515,0.648934552,0.62969852,0.770257616,1.138770905
22,21.465424,2.998,0.194448465,0.849267982,3.142821415,1.228419705,0.64895489,0.629770714,0.770264229,1.138645236
22,21.46174,2.998,0.19451944,0.849340419,3.15082168,1.228406362,0.648997798,0.629790634,0.770288193,1.13909102
22,21.45921,2.998,0.194471282,0.849219913,3.143773653,1.228475043,0.648980739,0.629802471,0.770341103,1.138643832
22,21.456612,2.998,0.194457217,0.849203921,3.140711485,1.228469562,0.648997177,0.629833755,0.770320515,1.138629191
22,21.454813,2.998,0.194508237,0.849318438,3.145479316,1.228496144,0.648999544,0.629836108,0.77040763,1.138686685
22,21.452753,2.998,0.194410771,0.849191921,3.138031884,1.228493241,0.648939975,0.629744718,0.770001567,1.138364558
22,21.450685,2.998,0.194347559,0.849117643,3.150634078,1.228562342,0.648972597,0.629805594,0.770074285,1.138771098
22,21.448582,2.998,0.194557015,0.849207859,3.15056734,1.228531833,0.649025228,0.629825295,0.770325703,1.138915861
22,21.446681,2.998,0.194436638,0.849115267,3.144676041,1.228577524,0.64900054,0.629835315,0.770240905,1.138171188
22,21.444521,2.998,0.194474992,0.849198865,3.136418308,1.228569616,0.649018957,0.629849983,0.77027756,1.13846855
22,21.443646,2.998,0.194293225,0.849007009,3.14726231,1.228588299,0.648986085,0.629782043,0.770007242,1.138803185
22,21.442857,2.998,0.194299727,0.849068989,3.143986154,1.228598668,0.649052503,0.629835302,0.770243333,1.138394996
22,21.442644,2.998,0.194323576,0.849026996,3.142812949,1.228695064,0.649049722,0.629897857,0.770128674,1.138814116
22,21.441964,2.998,0.194471236,0.849167549,3.132326377,1.228776297,0.649174129,0.62995995,0.770263379,1.138584137
22,21.443008,2.998,0.194345367,0.849118253,3.148204458,1.228728144,0.649143724,0.629940663,0.770154339,1.138751414
22,21.442165,2.998,0.194356946,0.849061297,3.145107648,1.228630664,0.649070524,0.629871038,0.770183609,1.138266542
22,21.44282,2.998,0.194431406,0.849100985,3.134457281,1.228649751,0.649074253,0.62988012,0.7702465,1.138633983
23,21.48492,2.9985,0.193742939,0.848713247,3.149755123,1.22745491,0.648002224,0.628751884,0.769140348,1.138132324
23,21.480016,2.9985,0.193643142,0.848675613,3.143499674,1.227541415,0.648050058,0.628783961,0.76936566,1.137383332
23,21.47394,2.9985,0.193837157,0.848749272,3.13789427,1.227577224,0.648069253,0.62882221,0.769519948,1.138119478
23,21.469175,2.9985,0.193880023,0.848750066,3.147407349,1.227672709,0.648120771,0.628880569,0.769559349,1.139772061
23,21.463568,2.9985,0.193900639,0.848741013,3.144498613,1.227684869,0.648188245,0.628940606,0.769620286,1.13796204
23,21.459717,2.9985,0.193860052,0.848679848,3.138062955,1.227780633,0.648198578,0.628957743,0.769486072,1.137821286
23,21.454077,2.9985,0.19386106,0.848714801,3.150429114,1.227795755,0.648193889,0.628993329,0.769462443,1.138416418
